Categoria,Marca,Modelo,Versão,Motor,Tipo de Propulsão (Combustão / Híbrido / Plug-in / Elétrico),Transmissão e Velocidades (Manual=M / Automática=A / Dupla Embreagem=DCT / Automatizada=MTA / Contínua=CVT),Ar Condicionado (S=Sim / N=Não),Direção Assistida (H=Hidráulica / M=Mecânica / E=Elétrica / E-H=Eletro-hidráulica),Combustível (E=Elétrico / G=Gasolina / F=Flex / D=Diesel),Emissões Poluentes - NMOG+NOx (mg/km),Emissões Poluentes - CO (mg/km),Emissões Poluentes - CHO Aldeídos (mg/km),Emissões Poluentes - Redução Relativa ao Limite (A=≥40% abaixo PROCONVE L7 / B=<40%),Emissões GEE - CO2 Fóssil Etanol (g/km),Emissões GEE - CO2 Fóssil Gasolina ou Diesel (g/km),Emissões GEE - CO2e Fóssil VEHP Plug-in (g/km),Consumo Etanol - Cidade (km/l),Consumo Etanol - Estrada (km/l),Consumo Gasolina ou Diesel - Cidade (km/l),Consumo Gasolina ou Diesel - Estrada (km/l),Consumo Elétrico - Cidade (km/le),Consumo Elétrico - Estrada (km/le),Consumo Energético (MJ/km),Autonomia Modo Elétrico (km),Classificação PBE - Relativa na Categoria (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Classificação PBE - Absoluta Geral (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Selo CONPET de Eficiência Energética (SIM / NÃO),Transmissão - Tipo,Transmissão - Nº Velocidades,Combustível - Descrição,Consumo Gasolina ou Diesel - Combinado (km/l),Consumo Etanol - Combinado (km/l),Consumo Elétrico - Combinado (km/le),Faixa CO2 Gasolina/Diesel (g/km),Zero Emissão (Elétrico Puro),Eletrificado (Elétrico/Híbrido/Plug-in)
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD,3.0-24V,Híbrido,A-8,S,E,D,29.0,78.0,,A,,189.0,,,,9.9,11.4,,,2.56,,B,D,NÃO,A,8.0,Diesel,10.58,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD 7L,3.0-24V,Híbrido,A-8,S,E,D,29.0,78.0,,A,,189.0,,,,9.9,11.4,,,2.56,,B,D,NÃO,A,8.0,Diesel,10.58,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X,3.0-24V,Híbrido,A-8,S,E,D,29.0,78.0,,A,,189.0,,,,9.9,11.4,,,2.56,,B,D,NÃO,A,8.0,Diesel,10.58,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X 7L,3.0-24V,Híbrido,A-8,S,E,D,29.0,78.0,,A,,189.0,,,,9.9,11.4,,,2.56,,B,D,NÃO,A,8.0,Diesel,10.58,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,,3.0-24V,Híbrido,A-8,S,E,D,29.0,78.0,,A,,189.0,,,,9.9,11.4,,,2.56,,B,D,NÃO,A,8.0,Diesel,10.58,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,HSE XD,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,HSEXD 7L,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,X,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,X 7L,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,HSE,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,HSE XD,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,LE,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,OB,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,S,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,S XD,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,SE,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,SE XD,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,X,3.0-24V,Híbrido,A-8,S,E,D,46.0,67.0,,A,,201.0,,,,9.5,10.3,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.86,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130 D350,X,3.0-24V,Híbrido,A-8,S,E,D,35.0,71.0,,A,,201.0,,,,9.2,10.9,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.96,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 130 D350,X7L,3.0-24V,Híbrido,A-8,S,E,D,35.0,71.0,,A,,201.0,,,,9.2,10.9,,,2.73,,C,E,NÃO,A,8.0,Diesel,9.96,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,HSE,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,HSE XD,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,S,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,SE,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,SE XD,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,,3.0-24V,Híbrido,A-8,S,E,D,23.0,52.0,,A,,203.0,,,,9.2,10.8,,,2.75,,C,E,NÃO,A,8.0,Diesel,9.92,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90 D350,HSE,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DEFENDER 90 D350,HSE XD,3.0-24V,Híbrido,A-8,S,E,D,36.0,54.0,,A,,205.0,,,,9.1,10.6,,,2.78,,C,E,NÃO,A,8.0,Diesel,9.77,,,201-250,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 HSED,3.0-24V,Híbrido,A-8,S,E,D,25.0,43.0,,A,,193.0,,,,9.5,11.4,,,2.62,,C,D,NÃO,A,8.0,Diesel,10.36,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 LE,3.0-24V,Híbrido,A-8,S,E,D,25.0,43.0,,A,,193.0,,,,9.5,11.4,,,2.62,,C,D,NÃO,A,8.0,Diesel,10.36,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D350 HSED,3.0-24V,Híbrido,A-8,S,E,D,32.0,124.0,,A,,191.0,,,,9.5,11.8,,,2.59,,C,D,NÃO,A,8.0,Diesel,10.54,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D350 LE,3.0-24V,Híbrido,A-8,S,E,D,32.0,124.0,,A,,191.0,,,,9.5,11.8,,,2.59,,C,D,NÃO,A,8.0,Diesel,10.54,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S,2.0-16V,Híbrido,A-9,S,E,D,25.0,32.0,,A,,170.0,,,,10.7,12.9,,,2.3,,B,D,NÃO,A,9.0,Diesel,11.69,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S 7L,2.0-16V,Híbrido,A-9,S,E,D,25.0,32.0,,A,,170.0,,,,10.7,12.9,,,2.3,,B,D,NÃO,A,9.0,Diesel,11.69,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE D,2.0-16V,Híbrido,A-9,S,E,D,25.0,32.0,,A,,170.0,,,,10.7,12.9,,,2.3,,B,D,NÃO,A,9.0,Diesel,11.69,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE D 7L,2.0-16V,Híbrido,A-9,S,E,D,25.0,32.0,,A,,170.0,,,,10.7,12.9,,,2.3,,B,D,NÃO,A,9.0,Diesel,11.69,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF S,2.0-16V,Combustão,A-9,S,E,F,13.0,338.0,4.0,A,0.0,181.0,,4.9,6.2,7.0,8.6,,,2.9,,D,E,NÃO,A,9.0,Flex,7.72,5.48,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF S 7L,2.0-16V,Combustão,A-9,S,E,F,13.0,338.0,4.0,A,0.0,181.0,,4.9,6.2,7.0,8.6,,,2.9,,D,E,NÃO,A,9.0,Flex,7.72,5.48,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SE D,2.0-16V,Combustão,A-9,S,E,F,13.0,338.0,4.0,A,0.0,181.0,,4.9,6.2,7.0,8.6,,,2.9,,D,E,NÃO,A,9.0,Flex,7.72,5.48,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SED7L,2.0-16V,Combustão,A-9,S,E,F,13.0,338.0,4.0,A,0.0,181.0,,4.9,6.2,7.0,8.6,,,2.9,,D,E,NÃO,A,9.0,Flex,7.72,5.48,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF HSE D,2.0-16V,Combustão,A-9,S,E,F,12.0,361.0,3.0,A,0.0,151.0,,5.4,7.1,8.2,10.4,,,2.49,,B,D,NÃO,A,9.0,Flex,9.19,6.17,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF S,2.0-16V,Combustão,A-9,S,E,F,12.0,361.0,3.0,A,0.0,151.0,,5.4,7.1,8.2,10.4,,,2.49,,B,D,NÃO,A,9.0,Flex,9.19,6.17,,151-200,False,False
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 AB,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 HSE,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 LE,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 SE,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 SV,3.0-24V,Híbrido,A-8,S,E,D,33.0,58.0,,A,,194.0,,,,9.5,11.3,,,2.63,,C,D,NÃO,A,8.0,Diesel,10.31,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV AB,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV AB,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV HSE,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV HSE,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV LE,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SE,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SE,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV STD,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SV,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SV,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 AB,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 HSED,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 LE,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 S,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SD,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SE,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,D350 SED,3.0-24V,Híbrido,A-8,S,E,D,82.0,22.0,,A,,199.0,,,,9.1,11.6,,,2.69,,C,E,NÃO,A,8.0,Diesel,10.22,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV AB,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV AB,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV HSED,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV HSED,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV LE,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV S,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV S,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SD,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SE,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SE,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SED,3.0-24V,Plug-in,A-8,S,E,G,1.0,42.0,0.0,A,,173.0,23.0,,,7.5,8.4,17.5,19.0,1.12,71.0,A,B,SIM,A,8.0,Gasolina,7.9,,18.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SED,3.0-24V,Plug-in,A-8,S,E,G,11.0,29.0,1.0,A,,186.0,23.0,,,6.8,8.3,17.7,18.2,1.13,69.0,A,B,SIM,A,8.0,Gasolina,7.48,,17.92,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,Híbrido,A-8,S,E,G,13.0,375.0,0.0,A,,159.0,,,,7.8,9.9,,,2.59,,C,D,NÃO,A,8.0,Gasolina,8.75,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,Híbrido,A-8,S,E,G,13.0,375.0,0.0,A,,159.0,,,,7.8,9.9,,,2.59,,C,D,NÃO,A,8.0,Gasolina,8.75,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,Híbrido,A-8,S,E,G,13.0,375.0,0.0,A,,159.0,,,,7.8,9.9,,,2.59,,C,D,NÃO,A,8.0,Gasolina,8.75,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,Híbrido,A-8,S,E,G,13.0,375.0,0.0,A,,159.0,,,,7.8,9.9,,,2.59,,C,D,NÃO,A,8.0,Gasolina,8.75,,,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE DYN,2.0-16V,Plug-in,A-8,S,E,G,13.0,66.0,0.0,A,,164.0,51.0,,,7.9,9.0,19.7,21.2,1.0,38.0,A,B,SIM,A,8.0,Gasolina,8.4,,20.38,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE DYN,2.0-16V,Plug-in,A-8,S,E,G,10.0,69.0,1.0,A,,164.0,47.0,,,7.8,9.0,20.3,23.3,0.94,39.0,A,A,SIM,A,8.0,Gasolina,8.34,,21.65,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE RDYN,2.0-16V,Plug-in,A-8,S,E,G,13.0,66.0,0.0,A,,164.0,51.0,,,7.9,9.0,19.7,21.2,1.0,38.0,A,B,SIM,A,8.0,Gasolina,8.4,,20.38,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSED,2.0-16V,Plug-in,A-8,S,E,G,24.0,241.0,1.0,A,,156.0,44.0,,,8.3,9.3,20.6,24.1,0.92,40.0,A,A,SIM,A,8.0,Gasolina,8.75,,22.18,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE DYN,2.0-16V,Plug-in,A-8,S,E,G,13.0,66.0,0.0,A,,164.0,51.0,,,7.9,9.0,19.7,21.2,1.0,38.0,A,B,SIM,A,8.0,Gasolina,8.4,,20.38,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE DYN,2.0-16V,Plug-in,A-8,S,E,G,10.0,69.0,1.0,A,,164.0,47.0,,,7.8,9.0,20.3,23.3,0.94,39.0,A,A,SIM,A,8.0,Gasolina,8.34,,21.65,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE RDYN,2.0-16V,Plug-in,A-8,S,E,G,13.0,66.0,0.0,A,,164.0,51.0,,,7.9,9.0,19.7,21.2,1.0,38.0,A,B,SIM,A,8.0,Gasolina,8.4,,20.38,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEVS,2.0-16V,Plug-in,A-8,S,E,G,13.0,66.0,0.0,A,,164.0,51.0,,,7.9,9.0,19.7,21.2,1.0,38.0,A,B,SIM,A,8.0,Gasolina,8.4,,20.38,151-200,False,True
Fora de Estrada Grande,LAND ROVER,VELAR,PHEVS,2.0-16V,Plug-in,A-8,S,E,G,10.0,69.0,1.0,A,,164.0,47.0,,,7.8,9.0,20.3,23.3,0.94,39.0,A,A,SIM,A,8.0,Gasolina,8.34,,21.65,151-200,False,True
Fora de Estrada Grande,Mercedes-Benz,AMG G63 4M,GRD,4.0-32V,Combustão,A-9,S,E,G,12.0,243.0,2.0,A,,246.0,,,,5.2,6.2,,,4.02,,E,E,NÃO,A,9.0,Gasolina,5.65,,,201-250,False,False
Fora de Estrada Grande,Mercedes-Benz,AMG G63 4M,,4.0-32V,Combustão,A-9,S,E,G,12.0,243.0,2.0,A,,246.0,,,,5.2,6.2,,,4.02,,E,E,NÃO,A,9.0,Gasolina,5.65,,,201-250,False,False
Fora de Estrada Grande,Mercedes-Benz,G580 EQ,,Elétrico,Elétrico,A-1,S,E,E,,,,A,,,,,,,,25.8,20.6,0.88,369.0,A,A,NÃO,A,1.0,Elétrico,,,23.46,,True,True
Fora de Estrada Grande,Mitsubishi,Pajero Sport,HPE,2.4-16V,Combustão,A-8,S,H,D,264.0,19.0,,B,,205.0,,,,8.9,11.4,,,2.75,,C,E,NÃO,A,8.0,Diesel,10.02,,,201-250,False,False
Fora de Estrada Grande,Mitsubishi,Pajero Sport,HPE-S,2.4-16V,Combustão,A-8,S,H,D,264.0,19.0,,B,,205.0,,,,8.9,11.4,,,2.75,,C,E,NÃO,A,8.0,Diesel,10.02,,,201-250,False,False
Fora de Estrada Grande,Mitsubishi,Pajero Sport,LEGEND,2.4-16V,Combustão,A-8,S,H,D,264.0,19.0,,B,,205.0,,,,8.9,11.4,,,2.75,,C,E,NÃO,A,8.0,Diesel,10.02,,,201-250,False,False
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,DIAMOND,2.8-16V,Combustão,A-6,S,H,D,189.0,16.0,,B,,191.0,,,,9.8,11.2,,,2.59,,C,D,NÃO,A,6.0,Diesel,10.43,,,151-200,False,False
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,DIAMOND AT,2.8-16V,Combustão,A-6,S,H,D,81.0,29.0,,A,,204.0,,,,9.3,10.5,,,2.74,,C,E,NÃO,A,6.0,Diesel,9.84,,,201-250,False,False
